PROCESS_ID,COMPONENT_ID,TRANSACTION_ID,STATISTIC_NAME,STATISTIC_DURATION,CREATION_TIMESTAMP,
PROCESS_1,COMPONENT_1,1483246812957451.56,XYZ_Latency_014,0.37,2017/01/01 00:00:12.957451,
PROCESS_1,COMPONENT_2,1483246806248509.58,XYZ_Latency_068,1.46,2017/01/01 00:00:06.248509,
PROCESS_1,COMPONENT_2,1483246806248509.58,XYZ_Latency_015,0.62,2017/01/01 00:00:06.248509,
PROCESS_1,COMPONENT_2,1483246806248509.58,XYZ_Latency_072,1.84,2017/01/01 00:00:06.248509,
PROCESS_1,COMPONENT_2,1483246806248509.58,XYZ_Latency_032,0.66,2017/01/01 00:00:06.248509,
PROCESS_1,COMPONENT_2,1483246806248509.58,XYZ_Latency_083,0.12,2017/01/01 00:00:06.248509,
PROCESS_2,COMPONENT_1,1483246802709461.18,XYZ_Latency_042,1.76,2017/01/01 00:00:02.709461,
PROCESS_2,COMPONENT_1,1483246802709461.18,XYZ_Latency_006,1.16,2017/01/01 00:00:02.709461,
PROCESS_2,COMPONENT_1,1483246802709461.18,XYZ_Latency_033,0.8,2017/01/01 00:00:02.709461,
PROCESS_2,COMPONENT_1,1483246802709461.18,XYZ_Latency_078,1.2,2017/01/01 00:00:02.709461,
PROCESS_2,COMPONENT_1,1483246802709461.18,XYZ_Latency_072,1.29,2017/01/01 00:00:02.709461,
PROCESS_1,COMPONENT_2,1483246805635783.74,XYZ_Latency_093,1.32,2017/01/01 00:00:05.635783,
PROCESS_1,COMPONENT_2,1483246805635783.74,XYZ_Latency_099,1.85,2017/01/01 00:00:05.635783,
PROCESS_1,COMPONENT_2,1483246805635783.74,XYZ_Latency_087,0.31,2017/01/01 00:00:05.635783,
PROCESS_1,COMPONENT_2,1483246805635783.74,XYZ_Latency_061,0.97,2017/01/01 00:00:05.635783,
PROCESS_1,COMPONENT_2,1483246805635783.74,XYZ_Latency_052,0.24,2017/01/01 00:00:05.635783,
PROCESS_1,COMPONENT_2,1483246808912669.11,XYZ_Latency_032,0.69,2017/01/01 00:00:08.912669,
PROCESS_1,COMPONENT_2,1483246808912669.11,XYZ_Latency_067,1.59,2017/01/01 00:00:08.912669,
PROCESS_1,COMPONENT_2,1483246808912669.11,XYZ_Latency_038,1.47,2017/01/01 00:00:08.912669,
PROCESS_1,COMPONENT_2,1483246808912669.11,XYZ_Latency_053,0.46,2017/01/01 00:00:08.912669,
PROCESS_1,COMPONENT_2,1483246808912669.11,XYZ_Latency_004,1.35,2017/01/01 00:00:08.912669,
PROCESS_1,COMPONENT_2,1483246804709597.45,XYZ_Latency_020,0.51,2017/01/01 00:00:04.709597,
PROCESS_1,COMPONENT_2,1483246804709597.45,XYZ_Latency_060,0.47,2017/01/01 00:00:04.709597,
PROCESS_1,COMPONENT_2,1483246804709597.45,XYZ_Latency_009,1.92,2017/01/01 00:00:04.709597,
PROCESS_1,COMPONENT_2,1483246804709597.45,XYZ_Latency_064,0.46,2017/01/01 00:00:04.709597,
PROCESS_1,COMPONENT_2,1483246804709597.45,XYZ_Latency_087,1.53,2017/01/01 00:00:04.709597,
PROCESS_2,COMPONENT_1,1483246811493597.92,XYZ_Latency_037,0.32,2017/01/01 00:00:11.493597,
PROCESS_2,COMPONENT_1,1483246811493597.92,XYZ_Latency_024,1.02,2017/01/01 00:00:11.493597,
PROCESS_2,COMPONENT_1,1483246811493597.92,XYZ_Latency_055,0.63,2017/01/01 00:00:11.493597,
PROCESS_2,COMPONENT_1,1483246811493597.92,XYZ_Latency_095,1.94,2017/01/01 00:00:11.493597,
PROCESS_2,COMPONENT_1,1483246811493597.92,XYZ_Latency_068,0.29,2017/01/01 00:00:11.493597,
PROCESS_1,COMPONENT_4,1483246809339286.34,XYZ_Latency_027,1.91,2017/01/01 00:00:09.339286,
PROCESS_1,COMPONENT_4,1483246809339286.34,XYZ_Latency_040,0.42,2017/01/01 00:00:09.339286,
PROCESS_1,COMPONENT_4,1483246809339286.34,XYZ_Latency_079,0.26,2017/01/01 00:00:09.339286,
PROCESS_1,COMPONENT_4,1483246809339286.34,XYZ_Latency_088,1.02,2017/01/01 00:00:09.339286,
PROCESS_1,COMPONENT_4,1483246809339286.34,XYZ_Latency_045,0.64,2017/01/01 00:00:09.339286,
PROCESS_1,COMPONENT_2,1483246813818272.33,XYZ_Latency_046,1.62,2017/01/01 00:00:13.818272,
PROCESS_1,COMPONENT_2,1483246813818272.33,XYZ_Latency_028,1.28,2017/01/01 00:00:13.818272,
PROCESS_1,COMPONENT_2,1483246813818272.33,XYZ_Latency_047,1.15,2017/01/01 00:00:13.818272,
PROCESS_1,COMPONENT_2,1483246813818272.33,XYZ_Latency_031,0.86,2017/01/01 00:00:13.818272,
PROCESS_1,COMPONENT_2,1483246813818272.33,XYZ_Latency_096,1.1,2017/01/01 00:00:13.818272,
PROCESS_2,COMPONENT_1,1483246803657793.68,XYZ_Latency_055,1.06,2017/01/01 00:00:03.657793,
PROCESS_2,COMPONENT_1,1483246803657793.68,XYZ_Latency_040,1.04,2017/01/01 00:00:03.657793,
PROCESS_2,COMPONENT_1,1483246803657793.68,XYZ_Latency_055,0.61,2017/01/01 00:00:03.657793,
PROCESS_2,COMPONENT_1,1483246803657793.68,XYZ_Latency_099,1.13,2017/01/01 00:00:03.657793,
PROCESS_2,COMPONENT_1,1483246803657793.68,XYZ_Latency_088,1.34,2017/01/01 00:00:03.657793,
PROCESS_2,COMPONENT_4,1483246807252043.10,XYZ_Latency_068,1.93,2017/01/01 00:00:07.252043,
PROCESS_2,COMPONENT_4,1483246807252043.10,XYZ_Latency_013,1.18,2017/01/01 00:00:07.252043,
PROCESS_2,COMPONENT_4,1483246807252043.10,XYZ_Latency_072,1.67,2017/01/01 00:00:07.252043,
PROCESS_2,COMPONENT_4,1483246807252043.10,XYZ_Latency_016,1.13,2017/01/01 00:00:07.252043,
PROCESS_2,COMPONENT_4,1483246807252043.10,XYZ_Latency_098,0.87,2017/01/01 00:00:07.252043,
PROCESS_1,COMPONENT_1,1483246805925149.36,XYZ_Latency_036,0.24,2017/01/01 00:00:05.925149,
PROCESS_1,COMPONENT_1,1483246805925149.36,XYZ_Latency_027,0.78,2017/01/01 00:00:05.925149,
PROCESS_1,COMPONENT_1,1483246805925149.36,XYZ_Latency_013,0.26,2017/01/01 00:00:05.925149,
PROCESS_1,COMPONENT_1,1483246805925149.36,XYZ_Latency_075,1.48,2017/01/01 00:00:05.925149,
PROCESS_1,COMPONENT_1,1483246805925149.36,XYZ_Latency_046,1.16,2017/01/01 00:00:05.925149,
PROCESS_2,COMPONENT_3,1483246813785685.87,XYZ_Latency_082,0.99,2017/01/01 00:00:13.785685,
PROCESS_2,COMPONENT_3,1483246813785685.87,XYZ_Latency_090,0.73,2017/01/01 00:00:13.785685,
PROCESS_2,COMPONENT_3,1483246813785685.87,XYZ_Latency_091,1.38,2017/01/01 00:00:13.785685,
PROCESS_2,COMPONENT_3,1483246813785685.87,XYZ_Latency_071,1.45,2017/01/01 00:00:13.785685,
PROCESS_2,COMPONENT_3,1483246813785685.87,XYZ_Latency_048,1.52,2017/01/01 00:00:13.785685,
PROCESS_2,COMPONENT_4,1483246803063514.38,XYZ_Latency_020,0.27,2017/01/01 00:00:03.063514,
PROCESS_2,COMPONENT_4,1483246803063514.38,XYZ_Latency_059,0.3,2017/01/01 00:00:03.063514,
PROCESS_2,COMPONENT_4,1483246803063514.38,XYZ_Latency_003,1.89,2017/01/01 00:00:03.063514,
PROCESS_2,COMPONENT_4,1483246803063514.38,XYZ_Latency_032,1.97,2017/01/01 00:00:03.063514,
PROCESS_2,COMPONENT_4,1483246803063514.38,XYZ_Latency_046,0.1,2017/01/01 00:00:03.063514,
PROCESS_2,COMPONENT_2,1483246804043727.52,XYZ_Latency_050,1.57,2017/01/01 00:00:04.043727,
PROCESS_2,COMPONENT_2,1483246804043727.52,XYZ_Latency_021,0.63,2017/01/01 00:00:04.043727,
PROCESS_2,COMPONENT_2,1483246804043727.52,XYZ_Latency_055,0.23,2017/01/01 00:00:04.043727,
PROCESS_2,COMPONENT_2,1483246804043727.52,XYZ_Latency_045,0.32,2017/01/01 00:00:04.043727,
PROCESS_2,COMPONENT_2,1483246804043727.52,XYZ_Latency_064,1.5,2017/01/01 00:00:04.043727,
PROCESS_1,COMPONENT_1,1483246805333589.33,XYZ_Latency_066,1.99,2017/01/01 00:00:05.333589,
PROCESS_1,COMPONENT_1,1483246805333589.33,XYZ_Latency_090,1.14,2017/01/01 00:00:05.333589,
PROCESS_1,COMPONENT_1,1483246805333589.33,XYZ_Latency_016,1.53,2017/01/01 00:00:05.333589,
PROCESS_1,COMPONENT_1,1483246805333589.33,XYZ_Latency_031,1.98,2017/01/01 00:00:05.333589,
PROCESS_1,COMPONENT_1,1483246805333589.33,XYZ_Latency_054,0.9,2017/01/01 00:00:05.333589,
PROCESS_2,COMPONENT_3,1483246803111931.97,XYZ_Latency_045,1.99,2017/01/01 00:00:03.111931,
PROCESS_2,COMPONENT_3,1483246803111931.97,XYZ_Latency_010,1.22,2017/01/01 00:00:03.111931,
PROCESS_2,COMPONENT_3,1483246803111931.97,XYZ_Latency_034,1.0,2017/01/01 00:00:03.111931,
PROCESS_2,COMPONENT_3,1483246803111931.97,XYZ_Latency_091,1.14,2017/01/01 00:00:03.111931,
PROCESS_2,COMPONENT_3,1483246803111931.97,XYZ_Latency_073,0.49,2017/01/01 00:00:03.111931,
PROCESS_2,COMPONENT_3,1483246812524058.82,XYZ_Latency_024,0.3,2017/01/01 00:00:12.524058,
PROCESS_2,COMPONENT_3,1483246812524058.82,XYZ_Latency_056,0.82,2017/01/01 00:00:12.524058,
PROCESS_2,COMPONENT_3,1483246812524058.82,XYZ_Latency_082,0.54,2017/01/01 00:00:12.524058,
PROCESS_2,COMPONENT_3,1483246812524058.82,XYZ_Latency_017,1.54,2017/01/01 00:00:12.524058,
PROCESS_2,COMPONENT_3,1483246812524058.82,XYZ_Latency_012,0.91,2017/01/01 00:00:12.524058,
PROCESS_2,COMPONENT_1,1483246808382544.54,XYZ_Latency_051,1.32,2017/01/01 00:00:08.382544,
PROCESS_2,COMPONENT_1,1483246808382544.54,XYZ_Latency_084,0.78,2017/01/01 00:00:08.382544,
PROCESS_2,COMPONENT_1,1483246808382544.54,XYZ_Latency_073,0.6,2017/01/01 00:00:08.382544,
PROCESS_2,COMPONENT_1,1483246808382544.54,XYZ_Latency_059,1.47,2017/01/01 00:00:08.382544,
PROCESS_2,COMPONENT_1,1483246808382544.54,XYZ_Latency_032,0.32,2017/01/01 00:00:08.382544,
PROCESS_1,COMPONENT_2,1483246803655633.75,XYZ_Latency_089,1.43,2017/01/01 00:00:03.655633,
PROCESS_1,COMPONENT_2,1483246803655633.75,XYZ_Latency_082,1.56,2017/01/01 00:00:03.655633,
PROCESS_1,COMPONENT_2,1483246803655633.75,XYZ_Latency_047,0.48,2017/01/01 00:00:03.655633,
PROCESS_1,COMPONENT_2,1483246803655633.75,XYZ_Latency_046,1.03,2017/01/01 00:00:03.655633,
PROCESS_1,COMPONENT_2,1483246803655633.75,XYZ_Latency_059,0.58,2017/01/01 00:00:03.655633,
PROCESS_2,COMPONENT_1,1483246802046781.33,XYZ_Latency_058,1.2,2017/01/01 00:00:02.046781,
PROCESS_2,COMPONENT_1,1483246802046781.33,XYZ_Latency_062,0.42,2017/01/01 00:00:02.046781,
PROCESS_2,COMPONENT_1,1483246802046781.33,XYZ_Latency_060,0.46,2017/01/01 00:00:02.046781,
PROCESS_2,COMPONENT_1,1483246802046781.33,XYZ_Latency_023,0.31,2017/01/01 00:00:02.046781,
PROCESS_2,COMPONENT_1,1483246802046781.33,XYZ_Latency_097,1.69,2017/01/01 00:00:02.046781,
PROCESS_2,COMPONENT_5,1483246807795446.16,XYZ_Latency_052,1.67,2017/01/01 00:00:07.795446,
PROCESS_2,COMPONENT_5,1483246807795446.16,XYZ_Latency_070,0.99,2017/01/01 00:00:07.795446,
PROCESS_2,COMPONENT_5,1483246807795446.16,XYZ_Latency_061,1.8,2017/01/01 00:00:07.795446,
PROCESS_2,COMPONENT_5,1483246807795446.16,XYZ_Latency_026,1.81,2017/01/01 00:00:07.795446,
PROCESS_2,COMPONENT_5,1483246807795446.16,XYZ_Latency_018,1.1,2017/01/01 00:00:07.795446,
PROCESS_2,COMPONENT_1,1483246810196489.33,XYZ_Latency_066,0.8,2017/01/01 00:00:10.196489,
PROCESS_2,COMPONENT_1,1483246810196489.33,XYZ_Latency_028,0.77,2017/01/01 00:00:10.196489,
PROCESS_2,COMPONENT_1,1483246810196489.33,XYZ_Latency_006,1.21,2017/01/01 00:00:10.196489,
PROCESS_2,COMPONENT_1,1483246810196489.33,XYZ_Latency_094,1.73,2017/01/01 00:00:10.196489,
PROCESS_2,COMPONENT_1,1483246810196489.33,XYZ_Latency_035,0.6,2017/01/01 00:00:10.196489,
PROCESS_1,COMPONENT_1,1483246807290374.94,XYZ_Latency_079,1.51,2017/01/01 00:00:07.290374,
PROCESS_1,COMPONENT_1,1483246807290374.94,XYZ_Latency_091,1.67,2017/01/01 00:00:07.290374,
PROCESS_1,COMPONENT_1,1483246807290374.94,XYZ_Latency_088,0.83,2017/01/01 00:00:07.290374,
PROCESS_1,COMPONENT_1,1483246807290374.94,XYZ_Latency_084,0.89,2017/01/01 00:00:07.290374,
PROCESS_1,COMPONENT_1,1483246807290374.94,XYZ_Latency_010,1.76,2017/01/01 00:00:07.290374,
PROCESS_1,COMPONENT_2,1483246805681911.05,XYZ_Latency_047,1.21,2017/01/01 00:00:05.681911,
PROCESS_1,COMPONENT_2,1483246805681911.05,XYZ_Latency_085,1.75,2017/01/01 00:00:05.681911,
PROCESS_1,COMPONENT_2,1483246805681911.05,XYZ_Latency_063,1.74,2017/01/01 00:00:05.681911,
PROCESS_1,COMPONENT_2,1483246805681911.05,XYZ_Latency_073,0.89,2017/01/01 00:00:05.681911,
PROCESS_1,COMPONENT_2,1483246805681911.05,XYZ_Latency_071,0.24,2017/01/01 00:00:05.681911,
PROCESS_1,COMPONENT_4,1483246809581378.78,XYZ_Latency_006,1.98,2017/01/01 00:00:09.581378,
PROCESS_1,COMPONENT_4,1483246809581378.78,XYZ_Latency_072,1.39,2017/01/01 00:00:09.581378,
PROCESS_1,COMPONENT_4,1483246809581378.78,XYZ_Latency_098,0.84,2017/01/01 00:00:09.581378,
PROCESS_1,COMPONENT_4,1483246809581378.78,XYZ_Latency_052,1.25,2017/01/01 00:00:09.581378,
PROCESS_1,COMPONENT_4,1483246809581378.78,XYZ_Latency_033,1.11,2017/01/01 00:00:09.581378,
PROCESS_2,COMPONENT_2,1483246804843249.89,XYZ_Latency_032,0.46,2017/01/01 00:00:04.843249,
PROCESS_2,COMPONENT_2,1483246804843249.89,XYZ_Latency_017,0.66,2017/01/01 00:00:04.843249,
PROCESS_2,COMPONENT_2,1483246804843249.89,XYZ_Latency_059,0.16,2017/01/01 00:00:04.843249,
PROCESS_2,COMPONENT_2,1483246804843249.89,XYZ_Latency_046,0.31,2017/01/01 00:00:04.843249,
PROCESS_2,COMPONENT_2,1483246804843249.89,XYZ_Latency_010,1.39,2017/01/01 00:00:04.843249,
PROCESS_1,COMPONENT_1,1483246802663204.07,XYZ_Latency_072,0.51,2017/01/01 00:00:02.663204,
PROCESS_1,COMPONENT_1,1483246802663204.07,XYZ_Latency_078,1.68,2017/01/01 00:00:02.663204,
PROCESS_1,COMPONENT_1,1483246802663204.07,XYZ_Latency_031,1.47,2017/01/01 00:00:02.663204,
PROCESS_1,COMPONENT_1,1483246802663204.07,XYZ_Latency_015,0.55,2017/01/01 00:00:02.663204,
PROCESS_1,COMPONENT_1,1483246802663204.07,XYZ_Latency_066,1.36,2017/01/01 00:00:02.663204,
PROCESS_1,COMPONENT_4,1483246802892164.65,XYZ_Latency_084,0.93,2017/01/01 00:00:02.892164,
PROCESS_1,COMPONENT_4,1483246802892164.65,XYZ_Latency_097,0.5,2017/01/01 00:00:02.892164,
PROCESS_1,COMPONENT_4,1483246802892164.65,XYZ_Latency_071,1.16,2017/01/01 00:00:02.892164,
PROCESS_1,COMPONENT_4,1483246802892164.65,XYZ_Latency_084,1.31,2017/01/01 00:00:02.892164,
PROCESS_1,COMPONENT_4,1483246802892164.65,XYZ_Latency_069,1.43,2017/01/01 00:00:02.892164,
PROCESS_1,COMPONENT_4,1483246812826642.36,XYZ_Latency_007,0.7,2017/01/01 00:00:12.826642,
PROCESS_1,COMPONENT_4,1483246812826642.36,XYZ_Latency_086,0.86,2017/01/01 00:00:12.826642,
PROCESS_1,COMPONENT_4,1483246812826642.36,XYZ_Latency_014,0.54,2017/01/01 00:00:12.826642,
PROCESS_1,COMPONENT_4,1483246812826642.36,XYZ_Latency_077,0.12,2017/01/01 00:00:12.826642,
PROCESS_1,COMPONENT_4,1483246812826642.36,XYZ_Latency_059,0.84,2017/01/01 00:00:12.826642,
PROCESS_1,COMPONENT_1,1483246810976659.76,XYZ_Latency_014,0.22,2017/01/01 00:00:10.976659,
PROCESS_1,COMPONENT_1,1483246810976659.76,XYZ_Latency_036,1.4,2017/01/01 00:00:10.976659,
PROCESS_1,COMPONENT_1,1483246810976659.76,XYZ_Latency_085,1.66,2017/01/01 00:00:10.976659,
PROCESS_1,COMPONENT_1,1483246810976659.76,XYZ_Latency_058,0.63,2017/01/01 00:00:10.976659,
PROCESS_1,COMPONENT_1,1483246810976659.76,XYZ_Latency_044,0.26,2017/01/01 00:00:10.976659,
PROCESS_2,COMPONENT_1,1483246807523069.38,XYZ_Latency_094,0.74,2017/01/01 00:00:07.523069,
PROCESS_2,COMPONENT_1,1483246807523069.38,XYZ_Latency_091,0.29,2017/01/01 00:00:07.523069,
PROCESS_2,COMPONENT_1,1483246807523069.38,XYZ_Latency_093,1.31,2017/01/01 00:00:07.523069,
PROCESS_2,COMPONENT_1,1483246807523069.38,XYZ_Latency_016,1.8,2017/01/01 00:00:07.523069,
PROCESS_2,COMPONENT_1,1483246807523069.38,XYZ_Latency_064,1.92,2017/01/01 00:00:07.523069,
PROCESS_2,COMPONENT_1,1483246808685219.09,XYZ_Latency_078,1.22,2017/01/01 00:00:08.685219,
PROCESS_2,COMPONENT_1,1483246808685219.09,XYZ_Latency_025,1.8,2017/01/01 00:00:08.685219,
PROCESS_2,COMPONENT_1,1483246808685219.09,XYZ_Latency_017,1.52,2017/01/01 00:00:08.685219,
PROCESS_2,COMPONENT_1,1483246808685219.09,XYZ_Latency_042,1.45,2017/01/01 00:00:08.685219,
PROCESS_2,COMPONENT_1,1483246808685219.09,XYZ_Latency_027,1.25,2017/01/01 00:00:08.685219,
PROCESS_1,COMPONENT_1,1483246812735724.33,XYZ_Latency_099,0.8,2017/01/01 00:00:12.735724,
PROCESS_1,COMPONENT_1,1483246812735724.33,XYZ_Latency_004,1.36,2017/01/01 00:00:12.735724,
PROCESS_1,COMPONENT_1,1483246812735724.33,XYZ_Latency_082,0.86,2017/01/01 00:00:12.735724,
PROCESS_1,COMPONENT_1,1483246812735724.33,XYZ_Latency_051,0.64,2017/01/01 00:00:12.735724,
PROCESS_1,COMPONENT_1,1483246812735724.33,XYZ_Latency_041,1.8,2017/01/01 00:00:12.735724,
PROCESS_1,COMPONENT_1,1483246811770359.46,XYZ_Latency_090,1.94,2017/01/01 00:00:11.770359,
PROCESS_1,COMPONENT_1,1483246811770359.46,XYZ_Latency_024,1.86,2017/01/01 00:00:11.770359,
PROCESS_1,COMPONENT_1,1483246811770359.46,XYZ_Latency_088,1.06,2017/01/01 00:00:11.770359,
PROCESS_1,COMPONENT_1,1483246811770359.46,XYZ_Latency_039,1.17,2017/01/01 00:00:11.770359,
PROCESS_1,COMPONENT_1,1483246811770359.46,XYZ_Latency_043,1.24,2017/01/01 00:00:11.770359,
PROCESS_2,COMPONENT_1,1483246813167921.90,XYZ_Latency_012,0.55,2017/01/01 00:00:13.167921,
PROCESS_2,COMPONENT_1,1483246813167921.90,XYZ_Latency_067,1.71,2017/01/01 00:00:13.167921,
PROCESS_2,COMPONENT_1,1483246813167921.90,XYZ_Latency_006,0.55,2017/01/01 00:00:13.167921,
PROCESS_2,COMPONENT_1,1483246813167921.90,XYZ_Latency_098,1.68,2017/01/01 00:00:13.167921,
PROCESS_2,COMPONENT_1,1483246813167921.90,XYZ_Latency_095,1.62,2017/01/01 00:00:13.167921,
PROCESS_1,COMPONENT_1,1483246808818883.66,XYZ_Latency_054,0.46,2017/01/01 00:00:08.818883,
PROCESS_1,COMPONENT_1,1483246808818883.66,XYZ_Latency_050,0.31,2017/01/01 00:00:08.818883,
PROCESS_1,COMPONENT_1,1483246808818883.66,XYZ_Latency_068,0.11,2017/01/01 00:00:08.818883,
PROCESS_1,COMPONENT_1,1483246808818883.66,XYZ_Latency_072,1.13,2017/01/01 00:00:08.818883,
PROCESS_1,COMPONENT_1,1483246808818883.66,XYZ_Latency_099,1.68,2017/01/01 00:00:08.818883,
PROCESS_1,COMPONENT_3,1483246810814161.23,XYZ_Latency_016,0.73,2017/01/01 00:00:10.814161,
PROCESS_1,COMPONENT_3,1483246810814161.23,XYZ_Latency_024,1.29,2017/01/01 00:00:10.814161,
PROCESS_1,COMPONENT_3,1483246810814161.23,XYZ_Latency_015,1.45,2017/01/01 00:00:10.814161,
PROCESS_1,COMPONENT_3,1483246810814161.23,XYZ_Latency_071,1.72,2017/01/01 00:00:10.814161,
PROCESS_1,COMPONENT_3,1483246810814161.23,XYZ_Latency_011,1.58,2017/01/01 00:00:10.814161,
PROCESS_1,COMPONENT_2,1483246811522717.17,XYZ_Latency_029,1.42,2017/01/01 00:00:11.522717,
PROCESS_1,COMPONENT_2,1483246811522717.17,XYZ_Latency_014,1.1,2017/01/01 00:00:11.522717,
PROCESS_1,COMPONENT_2,1483246811522717.17,XYZ_Latency_044,1.8,2017/01/01 00:00:11.522717,
PROCESS_1,COMPONENT_2,1483246811522717.17,XYZ_Latency_010,1.7,2017/01/01 00:00:11.522717,
PROCESS_1,COMPONENT_2,1483246811522717.17,XYZ_Latency_025,1.89,2017/01/01 00:00:11.522717,
PROCESS_1,COMPONENT_1,1483246802316392.42,XYZ_Latency_083,0.64,2017/01/01 00:00:02.316392,
PROCESS_1,COMPONENT_1,1483246802316392.42,XYZ_Latency_072,1.1,2017/01/01 00:00:02.316392,
PROCESS_1,COMPONENT_1,1483246802316392.42,XYZ_Latency_019,1.02,2017/01/01 00:00:02.316392,
PROCESS_1,COMPONENT_1,1483246802316392.42,XYZ_Latency_027,1.54,2017/01/01 00:00:02.316392,
PROCESS_1,COMPONENT_1,1483246802316392.42,XYZ_Latency_043,0.13,2017/01/01 00:00:02.316392,
PROCESS_1,COMPONENT_1,1483246802244495.09,XYZ_Latency_055,0.51,2017/01/01 00:00:02.244495,
PROCESS_1,COMPONENT_1,1483246802244495.09,XYZ_Latency_093,1.28,2017/01/01 00:00:02.244495,
PROCESS_1,COMPONENT_1,1483246802244495.09,XYZ_Latency_041,1.21,2017/01/01 00:00:02.244495,
PROCESS_1,COMPONENT_1,1483246802244495.09,XYZ_Latency_074,0.9,2017/01/01 00:00:02.244495,
PROCESS_1,COMPONENT_1,1483246802244495.09,XYZ_Latency_090,0.76,2017/01/01 00:00:02.244495,
PROCESS_1,COMPONENT_2,1483246810398771.50,XYZ_Latency_015,1.2,2017/01/01 00:00:10.398771,
PROCESS_1,COMPONENT_2,1483246810398771.50,XYZ_Latency_094,1.35,2017/01/01 00:00:10.398771,
PROCESS_1,COMPONENT_2,1483246810398771.50,XYZ_Latency_055,1.99,2017/01/01 00:00:10.398771,
PROCESS_1,COMPONENT_2,1483246810398771.50,XYZ_Latency_056,0.16,2017/01/01 00:00:10.398771,
PROCESS_1,COMPONENT_2,1483246810398771.50,XYZ_Latency_074,1.07,2017/01/01 00:00:10.398771,
PROCESS_1,COMPONENT_1,1483246807699208.20,XYZ_Latency_086,0.91,2017/01/01 00:00:07.699208,
PROCESS_1,COMPONENT_1,1483246807699208.20,XYZ_Latency_096,0.24,2017/01/01 00:00:07.699208,
PROCESS_1,COMPONENT_1,1483246807699208.20,XYZ_Latency_024,0.47,2017/01/01 00:00:07.699208,
PROCESS_1,COMPONENT_1,1483246807699208.20,XYZ_Latency_087,1.95,2017/01/01 00:00:07.699208,
PROCESS_1,COMPONENT_1,1483246807699208.20,XYZ_Latency_023,1.72,2017/01/01 00:00:07.699208,
PROCESS_1,COMPONENT_2,1483246804907146.25,XYZ_Latency_034,0.92,2017/01/01 00:00:04.907146,
PROCESS_1,COMPONENT_2,1483246804907146.25,XYZ_Latency_064,0.36,2017/01/01 00:00:04.907146,
PROCESS_1,COMPONENT_2,1483246804907146.25,XYZ_Latency_009,0.65,2017/01/01 00:00:04.907146,
PROCESS_1,COMPONENT_2,1483246804907146.25,XYZ_Latency_006,1.25,2017/01/01 00:00:04.907146,
PROCESS_1,COMPONENT_2,1483246804907146.25,XYZ_Latency_088,0.55,2017/01/01 00:00:04.907146,
PROCESS_1,COMPONENT_1,1483246805198947.55,XYZ_Latency_037,1.01,2017/01/01 00:00:05.198947,
PROCESS_1,COMPONENT_1,1483246805198947.55,XYZ_Latency_009,1.13,2017/01/01 00:00:05.198947,
PROCESS_1,COMPONENT_1,1483246805198947.55,XYZ_Latency_061,0.54,2017/01/01 00:00:05.198947,
PROCESS_1,COMPONENT_1,1483246805198947.55,XYZ_Latency_008,0.7,2017/01/01 00:00:05.198947,
PROCESS_1,COMPONENT_1,1483246805198947.55,XYZ_Latency_025,1.85,2017/01/01 00:00:05.198947,
PROCESS_1,COMPONENT_2,1483246802158703.26,XYZ_Latency_054,1.55,2017/01/01 00:00:02.158703,
PROCESS_1,COMPONENT_2,1483246802158703.26,XYZ_Latency_004,1.97,2017/01/01 00:00:02.158703,
PROCESS_1,COMPONENT_2,1483246802158703.26,XYZ_Latency_097,1.21,2017/01/01 00:00:02.158703,
PROCESS_1,COMPONENT_2,1483246802158703.26,XYZ_Latency_065,0.54,2017/01/01 00:00:02.158703,
PROCESS_1,COMPONENT_2,1483246802158703.26,XYZ_Latency_067,0.2,2017/01/01 00:00:02.158703,
PROCESS_1,COMPONENT_4,1483246801775175.79,XYZ_Latency_093,1.16,2017/01/01 00:00:01.775175,
PROCESS_1,COMPONENT_4,1483246801775175.79,XYZ_Latency_083,0.7,2017/01/01 00:00:01.775175,
PROCESS_1,COMPONENT_4,1483246801775175.79,XYZ_Latency_086,0.42,2017/01/01 00:00:01.775175,
PROCESS_1,COMPONENT_4,1483246801775175.79,XYZ_Latency_060,1.75,2017/01/01 00:00:01.775175,
PROCESS_1,COMPONENT_4,1483246801775175.79,XYZ_Latency_028,0.59,2017/01/01 00:00:01.775175,
PROCESS_1,COMPONENT_1,1483246805612498.03,XYZ_Latency_078,1.65,2017/01/01 00:00:05.612498,
PROCESS_1,COMPONENT_1,1483246805612498.03,XYZ_Latency_072,1.1,2017/01/01 00:00:05.612498,
PROCESS_1,COMPONENT_1,1483246805612498.03,XYZ_Latency_023,1.27,2017/01/01 00:00:05.612498,
PROCESS_1,COMPONENT_1,1483246805612498.03,XYZ_Latency_079,0.46,2017/01/01 00:00:05.612498,
PROCESS_1,COMPONENT_1,1483246805612498.03,XYZ_Latency_073,0.25,2017/01/01 00:00:05.612498,
PROCESS_1,COMPONENT_2,1483246801829197.03,XYZ_Latency_019,1.48,2017/01/01 00:00:01.829197,
PROCESS_1,COMPONENT_2,1483246801829197.03,XYZ_Latency_038,0.79,2017/01/01 00:00:01.829197,
PROCESS_1,COMPONENT_2,1483246801829197.03,XYZ_Latency_031,1.44,2017/01/01 00:00:01.829197,
PROCESS_1,COMPONENT_2,1483246801829197.03,XYZ_Latency_017,0.54,2017/01/01 00:00:01.829197,
